Region,Country,State,City,Month,Day,Year,AvgTemperature
North America,US,Alaska,Anchorage,5,8,1995,47.5
North America,US,Alaska,Anchorage,5,9,1995,51.1
North America,US,Alaska,Anchorage,5,10,1995,57.8
North America,US,Alaska,Anchorage,5,11,1995,50.6
North America,US,Alaska,Anchorage,5,12,1995,49.1
North America,US,Alaska,Anchorage,5,13,1995,51.3
North America,US,Alaska,Anchorage,5,14,1995,45.3
North America,US,Alaska,Anchorage,5,15,1995,48.4
North America,US,Alaska,Anchorage,5,16,1995,46.5
North America,US,Alaska,Anchorage,5,17,1995,47.2
North America,US,Alaska,Anchorage,5,18,1995,47.6
North America,US,Alaska,Anchorage,5,19,1995,48.7
North America,US,Alaska,Anchorage,5,20,1995,50.9
North America,US,Alaska,Anchorage,5,21,1995,50.8
North America,US,Alaska,Anchorage,5,22,1995,50.2
North America,US,Alaska,Anchorage,5,23,1995,51
North America,US,Alaska,Anchorage,5,24,1995,46.1
North America,US,Alaska,Anchorage,5,25,1995,47.8
North America,US,Alaska,Anchorage,5,26,1995,49.3
North America,US,Alaska,Anchorage,5,27,1995,48
North America,US,Alaska,Anchorage,5,28,1995,48.3
North America,US,Alaska,Anchorage,5,29,1995,47.7
North America,US,Alaska,Anchorage,5,30,1995,47.3
North America,US,Alaska,Anchorage,5,31,1995,49.2
North America,US,Alaska,Anchorage,6,1,1995,50.6
North America,US,Alaska,Anchorage,6,2,1995,49.6
North America,US,Alaska,Anchorage,6,3,1995,52
North America,US,Alaska,Anchorage,6,4,1995,55.3
North America,US,Alaska,Anchorage,6,5,1995,52.8
North America,US,Alaska,Anchorage,6,6,1995,50.8
North America,US,Alaska,Anchorage,6,7,1995,50.3
North America,US,Alaska,Anchorage,6,8,1995,51.5
North America,US,Alaska,Anchorage,6,9,1995,53.8
North America,US,Alaska,Anchorage,6,10,1995,63
North America,US,Alaska,Anchorage,6,11,1995,65.2
North America,US,Alaska,Anchorage,6,12,1995,65.8
North America,US,Alaska,Anchorage,6,13,1995,57.3
North America,US,Alaska,Anchorage,6,14,1995,54.5
North America,US,Alaska,Anchorage,6,15,1995,55.2
North America,US,Alaska,Anchorage,6,16,1995,54.5
North America,US,Alaska,Anchorage,6,17,1995,54.7
North America,US,Alaska,Anchorage,6,18,1995,58.6
North America,US,Alaska,Anchorage,6,19,1995,60.8
North America,US,Alaska,Anchorage,6,20,1995,56.3
North America,US,Alaska,Anchorage,6,21,1995,55.3
North America,US,Alaska,Anchorage,6,22,1995,59.5
North America,US,Alaska,Anchorage,6,23,1995,55.8
North America,US,Alaska,Anchorage,6,24,1995,50.3
North America,US,Alaska,Anchorage,6,25,1995,54.5
North America,US,Alaska,Anchorage,6,26,1995,56.2
North America,US,Alaska,Anchorage,6,27,1995,53.3
North America,US,Alaska,Anchorage,6,28,1995,58.3
North America,US,Alaska,Anchorage,6,29,1995,59.4
North America,US,Alaska,Anchorage,6,30,1995,58
North America,US,Alaska,Anchorage,7,1,1995,54.8
North America,US,Alaska,Anchorage,7,2,1995,56.7
North America,US,Alaska,Anchorage,7,3,1995,58.5
North America,US,Alaska,Anchorage,7,4,1995,57.7
North America,US,Alaska,Anchorage,7,5,1995,63
North America,US,Alaska,Anchorage,7,6,1995,62.4
North America,US,Alaska,Anchorage,7,7,1995,60.8
North America,US,Alaska,Anchorage,7,8,1995,56.4
North America,US,Alaska,Anchorage,7,9,1995,58.5
North America,US,Alaska,Anchorage,7,10,1995,61.6
North America,US,Alaska,Anchorage,7,11,1995,58.3
North America,US,Alaska,Anchorage,7,12,1995,60.6
North America,US,Alaska,Anchorage,7,13,1995,61.3
North America,US,Alaska,Anchorage,7,14,1995,57.4
North America,US,Alaska,Anchorage,7,15,1995,56.5
North America,US,Alaska,Anchorage,7,16,1995,59.2
North America,US,Alaska,Anchorage,7,17,1995,60
North America,US,Alaska,Anchorage,7,18,1995,60.4
North America,US,Alaska,Anchorage,7,19,1995,62.8
North America,US,Alaska,Anchorage,7,20,1995,63.5
North America,US,Alaska,Anchorage,7,21,1995,61.5
North America,US,Alaska,Anchorage,7,22,1995,57.3
North America,US,Alaska,Anchorage,7,23,1995,56.6
North America,US,Alaska,Anchorage,7,24,1995,54.7
North America,US,Alaska,Anchorage,7,25,1995,53.2
North America,US,Alaska,Anchorage,7,26,1995,55.5
North America,US,Alaska,Anchorage,7,27,1995,59
North America,US,Alaska,Anchorage,7,28,1995,61.1
North America,US,Alaska,Anchorage,7,29,1995,57.9
North America,US,Alaska,Anchorage,7,30,1995,54.8
North America,US,Alaska,Anchorage,7,31,1995,56.3
North America,US,Alaska,Anchorage,8,1,1995,57.8
North America,US,Alaska,Anchorage,8,2,1995,55.4
North America,US,Alaska,Anchorage,8,3,1995,54.7
North America,US,Alaska,Anchorage,8,4,1995,57.8
North America,US,Alaska,Anchorage,8,5,1995,59.9
North America,US,Alaska,Anchorage,8,6,1995,58.4
North America,US,Alaska,Anchorage,8,7,1995,56.8
North America,US,Alaska,Anchorage,8,8,1995,56.8
North America,US,Alaska,Anchorage,8,9,1995,57.3
North America,US,Alaska,Anchorage,8,10,1995,54.6
North America,US,Alaska,Anchorage,8,11,1995,56.8
North America,US,Alaska,Anchorage,8,12,1995,57.5
North America,US,Alaska,Anchorage,8,13,1995,54.2
North America,US,Alaska,Anchorage,8,14,1995,56.3
North America,US,Alaska,Anchorage,8,15,1995,57.7
North America,US,Alaska,Anchorage,8,16,1995,58.5
North America,US,Alaska,Anchorage,8,17,1995,59
North America,US,Alaska,Anchorage,8,18,1995,59.6
North America,US,Alaska,Anchorage,8,19,1995,59.3
North America,US,Alaska,Anchorage,8,20,1995,60
North America,US,Alaska,Anchorage,8,21,1995,61.1
North America,US,Alaska,Anchorage,8,22,1995,60.9
North America,US,Alaska,Anchorage,8,23,1995,58.4
North America,US,Alaska,Anchorage,8,24,1995,59.6
North America,US,Alaska,Anchorage,8,25,1995,59.5
North America,US,Alaska,Anchorage,8,26,1995,57.5
North America,US,Alaska,Anchorage,8,27,1995,56
North America,US,Alaska,Anchorage,8,28,1995,56.2
North America,US,Alaska,Anchorage,8,29,1995,57.3
North America,US,Alaska,Anchorage,8,30,1995,55.7
North America,US,Alaska,Anchorage,8,31,1995,54.7
North America,US,Alaska,Anchorage,9,1,1995,53.6
North America,US,Alaska,Anchorage,9,2,1995,52.4
North America,US,Alaska,Anchorage,9,3,1995,56.9
North America,US,Alaska,Anchorage,9,4,1995,56.2
North America,US,Alaska,Anchorage,9,5,1995,54
North America,US,Alaska,Anchorage,9,6,1995,53.9
North America,US,Alaska,Anchorage,9,7,1995,53.6
North America,US,Alaska,Anchorage,9,8,1995,54.1
North America,US,Alaska,Anchorage,9,9,1995,54.5
North America,US,Alaska,Anchorage,9,10,1995,52.6
North America,US,Alaska,Anchorage,9,11,1995,52.3
North America,US,Alaska,Anchorage,9,12,1995,53.1
North America,US,Alaska,Anchorage,9,13,1995,55
North America,US,Alaska,Anchorage,9,14,1995,49.5
North America,US,Alaska,Anchorage,9,15,1995,50.8
North America,US,Alaska,Anchorage,9,16,1995,51.9
North America,US,Alaska,Anchorage,9,17,1995,54.8
North America,US,Alaska,Anchorage,9,18,1995,56.6
North America,US,Alaska,Anchorage,9,19,1995,55.1
North America,US,Alaska,Anchorage,9,20,1995,56.7
North America,US,Alaska,Anchorage,9,21,1995,56.7
North America,US,Alaska,Anchorage,9,22,1995,59.5
North America,US,Alaska,Anchorage,9,23,1995,54.1
North America,US,Alaska,Anchorage,9,24,1995,51.6
North America,US,Alaska,Anchorage,9,25,1995,52.3
North America,US,Alaska,Anchorage,9,26,1995,52.9
North America,US,Alaska,Anchorage,9,27,1995,52.1
North America,US,Alaska,Anchorage,9,28,1995,47.6
North America,US,Alaska,Anchorage,9,29,1995,47.8
North America,US,Alaska,Anchorage,9,30,1995,46
North America,US,Alaska,Anchorage,10,1,1995,46.9
North America,US,Alaska,Anchorage,10,2,1995,45.9
North America,US,Alaska,Anchorage,10,3,1995,46.6
North America,US,Alaska,Anchorage,10,4,1995,43.7
North America,US,Alaska,Anchorage,10,5,1995,43.9
North America,US,Alaska,Anchorage,10,6,1995,39.1
North America,US,Alaska,Anchorage,10,7,1995,43.4
North America,US,Alaska,Anchorage,10,8,1995,42.7
North America,US,Alaska,Anchorage,10,9,1995,44
North America,US,Alaska,Anchorage,10,10,1995,44.5
North America,US,Alaska,Anchorage,10,11,1995,40.1
North America,US,Alaska,Anchorage,10,12,1995,39
North America,US,Alaska,Anchorage,10,13,1995,34.3
North America,US,Alaska,Anchorage,10,14,1995,31.8
North America,US,Alaska,Anchorage,10,15,1995,33.1
North America,US,Alaska,Anchorage,10,16,1995,33
North America,US,Alaska,Anchorage,10,17,1995,33.3
North America,US,Alaska,Anchorage,10,18,1995,32
North America,US,Alaska,Anchorage,10,19,1995,35.8
North America,US,Alaska,Anchorage,10,20,1995,38.3
North America,US,Alaska,Anchorage,10,21,1995,37.8
North America,US,Alaska,Anchorage,10,22,1995,37.4
North America,US,Alaska,Anchorage,10,23,1995,37.8
North America,US,Alaska,Anchorage,10,24,1995,36.7
North America,US,Alaska,Anchorage,10,25,1995,35.5
North America,US,Alaska,Anchorage,10,26,1995,37.6
North America,US,Alaska,Anchorage,10,27,1995,33.3
North America,US,Alaska,Anchorage,10,28,1995,29.3
North America,US,Alaska,Anchorage,10,29,1995,34.4
North America,US,Alaska,Anchorage,10,30,1995,39.2
North America,US,Alaska,Anchorage,10,31,1995,35
North America,US,Alaska,Anchorage,11,1,1995,38.8
North America,US,Alaska,Anchorage,11,2,1995,35.9
North America,US,Alaska,Anchorage,11,3,1995,35.3
North America,US,Alaska,Anchorage,11,4,1995,32.5
North America,US,Alaska,Anchorage,11,5,1995,29.2
North America,US,Alaska,Anchorage,11,6,1995,25.6
North America,US,Alaska,Anchorage,11,7,1995,20.4
North America,US,Alaska,Anchorage,11,8,1995,15.4
North America,US,Alaska,Anchorage,11,9,1995,20.2
North America,US,Alaska,Anchorage,11,10,1995,25.3
North America,US,Alaska,Anchorage,11,11,1995,20
North America,US,Alaska,Anchorage,11,12,1995,15.1
North America,US,Alaska,Anchorage,11,13,1995,13.5
North America,US,Alaska,Anchorage,11,14,1995,12.9
North America,US,Alaska,Anchorage,11,15,1995,14.3
North America,US,Alaska,Anchorage,11,16,1995,17.9
North America,US,Alaska,Anchorage,11,17,1995,26.5
North America,US,Alaska,Anchorage,11,18,1995,26.5
North America,US,Alaska,Anchorage,11,19,1995,28.8
North America,US,Alaska,Anchorage,11,20,1995,26.2
North America,US,Alaska,Anchorage,11,21,1995,23.4
North America,US,Alaska,Anchorage,11,22,1995,28.1
North America,US,Alaska,Anchorage,11,23,1995,29.6
North America,US,Alaska,Anchorage,11,24,1995,20.4
North America,US,Alaska,Anchorage,11,25,1995,16.6
North America,US,Alaska,Anchorage,11,26,1995,13.5
North America,US,Alaska,Anchorage,11,27,1995,10
North America,US,Alaska,Anchorage,11,28,1995,10.2
North America,US,Alaska,Anchorage,11,29,1995,10.2
North America,US,Alaska,Anchorage,11,30,1995,18.2
North America,US,Alaska,Anchorage,12,1,1995,11.9
North America,US,Alaska,Anchorage,12,2,1995,9.3
North America,US,Alaska,Anchorage,12,3,1995,1.4
North America,US,Alaska,Anchorage,12,4,1995,-2
North America,US,Alaska,Anchorage,12,5,1995,-2.2
North America,US,Alaska,Anchorage,12,6,1995,-4.7
North America,US,Alaska,Anchorage,12,7,1995,1.6
North America,US,Alaska,Anchorage,12,8,1995,11.3
North America,US,Alaska,Anchorage,12,9,1995,5.2
North America,US,Alaska,Anchorage,12,10,1995,15.3
North America,US,Alaska,Anchorage,12,11,1995,19
North America,US,Alaska,Anchorage,12,12,1995,22.8
North America,US,Alaska,Anchorage,12,13,1995,20.5
North America,US,Alaska,Anchorage,12,14,1995,22.5
North America,US,Alaska,Anchorage,12,15,1995,20.6
North America,US,Alaska,Anchorage,12,16,1995,24.5
North America,US,Alaska,Anchorage,12,17,1995,28.2
North America,US,Alaska,Anchorage,12,18,1995,23.7
North America,US,Alaska,Anchorage,12,19,1995,27
North America,US,Alaska,Anchorage,12,20,1995,27.7
North America,US,Alaska,Anchorage,12,21,1995,27.7
North America,US,Alaska,Anchorage,12,22,1995,25.7
North America,US,Alaska,Anchorage,12,23,1995,30.8
North America,US,Alaska,Anchorage,12,24,1995,29.1
North America,US,Alaska,Anchorage,12,25,1995,30.3
North America,US,Alaska,Anchorage,12,26,1995,35.9
North America,US,Alaska,Anchorage,12,27,1995,29.1
North America,US,Alaska,Anchorage,12,28,1995,25
North America,US,Alaska,Anchorage,12,29,1995,25.7
North America,US,Alaska,Anchorage,12,30,1995,27.9
North America,US,Alaska,Anchorage,12,31,1995,27.4
North America,US,Alaska,Anchorage,1,1,1996,24.9
North America,US,Alaska,Anchorage,1,2,1996,15.8
North America,US,Alaska,Anchorage,1,3,1996,17.9
North America,US,Alaska,Anchorage,1,4,1996,25.4
North America,US,Alaska,Anchorage,1,5,1996,23.8
North America,US,Alaska,Anchorage,1,6,1996,16.9
North America,US,Alaska,Anchorage,1,7,1996,12
North America,US,Alaska,Anchorage,1,8,1996,5.7
North America,US,Alaska,Anchorage,1,9,1996,6.1
North America,US,Alaska,Anchorage,1,10,1996,2.3
North America,US,Alaska,Anchorage,1,11,1996,2.8
North America,US,Alaska,Anchorage,1,12,1996,5.1
North America,US,Alaska,Anchorage,1,13,1996,-5.2
North America,US,Alaska,Anchorage,1,14,1996,-5.8
North America,US,Alaska,Anchorage,1,15,1996,-7.4
North America,US,Alaska,Anchorage,1,16,1996,-4.5
North America,US,Alaska,Anchorage,1,17,1996,-4.5
North America,US,Alaska,Anchorage,1,18,1996,-1.8
North America,US,Alaska,Anchorage,1,19,1996,0.3
North America,US,Alaska,Anchorage,1,20,1996,-2.4
North America,US,Alaska,Anchorage,1,21,1996,-2.4
North America,US,Alaska,Anchorage,1,22,1996,2.7
North America,US,Alaska,Anchorage,1,23,1996,1.3
North America,US,Alaska,Anchorage,1,24,1996,-0.6
North America,US,Alaska,Anchorage,1,25,1996,-0.8
North America,US,Alaska,Anchorage,1,26,1996,-3.6
North America,US,Alaska,Anchorage,1,27,1996,-2.7
North America,US,Alaska,Anchorage,1,28,1996,5.9
North America,US,Alaska,Anchorage,1,29,1996,17
North America,US,Alaska,Anchorage,1,30,1996,24.6
North America,US,Alaska,Anchorage,1,31,1996,31.3
North America,US,Alaska,Anchorage,2,1,1996,25.7
North America,US,Alaska,Anchorage,2,2,1996,18.7
North America,US,Alaska,Anchorage,2,3,1996,11.7
North America,US,Alaska,Anchorage,2,4,1996,12.2
North America,US,Alaska,Anchorage,2,5,1996,11.2
North America,US,Alaska,Anchorage,2,6,1996,17
North America,US,Alaska,Anchorage,2,7,1996,13
North America,US,Alaska,Anchorage,2,8,1996,14.7
North America,US,Alaska,Anchorage,2,9,1996,15.1
North America,US,Alaska,Anchorage,2,10,1996,15.9
North America,US,Alaska,Anchorage,2,11,1996,17.8
North America,US,Alaska,Anchorage,2,12,1996,18.1
North America,US,Alaska,Anchorage,2,13,1996,16.1
North America,US,Alaska,Anchorage,2,14,1996,22.9
North America,US,Alaska,Anchorage,2,15,1996,29
North America,US,Alaska,Anchorage,2,16,1996,29.6
North America,US,Alaska,Anchorage,2,17,1996,23.1
North America,US,Alaska,Anchorage,2,18,1996,21.2
North America,US,Alaska,Anchorage,2,19,1996,16.9
North America,US,Alaska,Anchorage,2,20,1996,3.8
North America,US,Alaska,Anchorage,2,21,1996,-4.8
North America,US,Alaska,Anchorage,2,22,1996,3.8
North America,US,Alaska,Anchorage,2,23,1996,5.2
North America,US,Alaska,Anchorage,2,24,1996,3.6
North America,US,Alaska,Anchorage,2,25,1996,16.2
North America,US,Alaska,Anchorage,2,26,1996,26.1
North America,US,Alaska,Anchorage,2,27,1996,24.9
North America,US,Alaska,Anchorage,2,28,1996,25
North America,US,Alaska,Anchorage,2,29,1996,26.5
North America,US,Alaska,Anchorage,3,1,1996,25.2
North America,US,Alaska,Anchorage,3,2,1996,18.7
North America,US,Alaska,Anchorage,3,3,1996,16.1
North America,US,Alaska,Anchorage,3,4,1996,18.9
North America,US,Alaska,Anchorage,3,5,1996,34.4
North America,US,Alaska,Anchorage,3,6,1996,28.1
North America,US,Alaska,Anchorage,3,7,1996,22.9
North America,US,Alaska,Anchorage,3,8,1996,22.6
North America,US,Alaska,Anchorage,3,9,1996,20.6
North America,US,Alaska,Anchorage,3,10,1996,29.8
North America,US,Alaska,Anchorage,3,11,1996,29.9
North America,US,Alaska,Anchorage,3,12,1996,27.8
North America,US,Alaska,Anchorage,3,13,1996,30.6
North America,US,Alaska,Anchorage,3,14,1996,36.5
North America,US,Alaska,Anchorage,3,15,1996,36.3
North America,US,Alaska,Anchorage,3,16,1996,34
North America,US,Alaska,Anchorage,3,17,1996,29.1
North America,US,Alaska,Anchorage,3,18,1996,31.9
North America,US,Alaska,Anchorage,3,19,1996,28.1
North America,US,Alaska,Anchorage,3,20,1996,28.5
North America,US,Alaska,Anchorage,3,21,1996,24.3
North America,US,Alaska,Anchorage,3,22,1996,27.7
North America,US,Alaska,Anchorage,3,23,1996,27
North America,US,Alaska,Anchorage,3,24,1996,32.2
North America,US,Alaska,Anchorage,3,25,1996,32.5
North America,US,Alaska,Anchorage,3,26,1996,35.1
North America,US,Alaska,Anchorage,3,27,1996,34.9
North America,US,Alaska,Anchorage,3,28,1996,35.6
North America,US,Alaska,Anchorage,3,29,1996,28.9
North America,US,Alaska,Anchorage,3,30,1996,33.5
North America,US,Alaska,Anchorage,3,31,1996,33
North America,US,Alaska,Anchorage,4,1,1996,31.2
North America,US,Alaska,Anchorage,4,2,1996,25.1
North America,US,Alaska,Anchorage,4,3,1996,22.5
North America,US,Alaska,Anchorage,4,4,1996,28.6
North America,US,Alaska,Anchorage,4,5,1996,36.4
North America,US,Alaska,Anchorage,4,6,1996,36.5
North America,US,Alaska,Anchorage,4,7,1996,29.6
North America,US,Alaska,Anchorage,4,8,1996,32.3
North America,US,Alaska,Anchorage,4,9,1996,31.7
North America,US,Alaska,Anchorage,4,10,1996,34.3
North America,US,Alaska,Anchorage,4,11,1996,37.5
North America,US,Alaska,Anchorage,4,12,1996,36.6
North America,US,Alaska,Anchorage,4,13,1996,39.1
North America,US,Alaska,Anchorage,4,14,1996,38.8
North America,US,Alaska,Anchorage,4,15,1996,40.4
North America,US,Alaska,Anchorage,4,16,1996,41.6
North America,US,Alaska,Anchorage,4,17,1996,40.7
North America,US,Alaska,Anchorage,4,18,1996,43.9
North America,US,Alaska,Anchorage,4,19,1996,45.7
North America,US,Alaska,Anchorage,4,20,1996,43.1
North America,US,Alaska,Anchorage,4,21,1996,41.8
North America,US,Alaska,Anchorage,4,22,1996,41.1
North America,US,Alaska,Anchorage,4,23,1996,46
North America,US,Alaska,Anchorage,4,24,1996,41.8
North America,US,Alaska,Anchorage,4,25,1996,42.9
North America,US,Alaska,Anchorage,4,26,1996,43
North America,US,Alaska,Anchorage,4,27,1996,44.6
North America,US,Alaska,Anchorage,4,28,1996,42.3
North America,US,Alaska,Anchorage,4,29,1996,43.1
North America,US,Alaska,Anchorage,4,30,1996,44.4
North America,US,Alaska,Anchorage,5,1,1996,44.4
North America,US,Alaska,Anchorage,5,2,1996,44
North America,US,Alaska,Anchorage,5,3,1996,44.5
North America,US,Alaska,Anchorage,5,4,1996,48.6
North America,US,Alaska,Anchorage,5,5,1996,50.9
North America,US,Alaska,Anchorage,5,6,1996,51.5
North America,US,Alaska,Anchorage,5,7,1996,49.6
North America,US,Alaska,Anchorage,5,8,1996,51.6
North America,US,Alaska,Anchorage,5,9,1996,53.3
North America,US,Alaska,Anchorage,5,10,1996,50.9
North America,US,Alaska,Anchorage,5,11,1996,52
North America,US,Alaska,Anchorage,5,12,1996,53.3
North America,US,Alaska,Anchorage,5,13,1996,57.1
North America,US,Alaska,Anchorage,5,14,1996,58.5
North America,US,Alaska,Anchorage,5,15,1996,56.6
North America,US,Alaska,Anchorage,5,16,1996,51.2
North America,US,Alaska,Anchorage,5,17,1996,45.8
North America,US,Alaska,Anchorage,5,18,1996,49.8
North America,US,Alaska,Anchorage,5,19,1996,49.6
North America,US,Alaska,Anchorage,5,20,1996,50
North America,US,Alaska,Anchorage,5,21,1996,46.1
North America,US,Alaska,Anchorage,5,22,1996,48.9
North America,US,Alaska,Anchorage,5,23,1996,46
North America,US,Alaska,Anchorage,5,24,1996,48.1
North America,US,Alaska,Anchorage,5,25,1996,49.9
North America,US,Alaska,Anchorage,5,26,1996,49.4
North America,US,Alaska,Anchorage,5,27,1996,50.8
North America,US,Alaska,Anchorage,5,28,1996,50.9
North America,US,Alaska,Anchorage,5,29,1996,53.1
North America,US,Alaska,Anchorage,5,30,1996,54.5
North America,US,Alaska,Anchorage,5,31,1996,54.9
North America,US,Alaska,Anchorage,6,1,1996,58.4
North America,US,Alaska,Anchorage,6,2,1996,64.5
